,projected_X_1,projected_X_2,projected_X_3,projected_X_4,projected_X_5,projected_X_6,projected_X_7,projected_X_8,projected_X_9,projected_X_10,projected_X_11,projected_X_12,projected_X_13,projected_X_14,projected_X_15,projected_X_16,projected_X_17,projected_X_18,projected_X_19,projected_X_20
10,0.12891031029770353,-0.804349234807155,1.4493991997795588,0.5387406725683465,0.9921146407161854,0.16953933952910497,0.09276927200768825,0.7112884992550463,-0.806384777205675,-0.7363675759080873,-0.5599371101402522,0.27989117297261745,0.12466976103613608,-0.08948762413435035,-0.09335462470890375,-0.06554320958650896,0.11102897607175594,0.0228828618691112,0.0009832645151623559,0.27989117297261745
11,0.11921680679287319,-0.20895835587922254,0.3403714787045653,-0.5984235014473084,-0.9585845358085404,1.458528603997196,-0.36326433265963476,-1.4500520057558275,-1.2118624682820358,-0.45587217143401854,-0.3305506543825838,0.09221167141851616,0.005406390359100576,-0.23110778847824928,-0.2259884089182167,-0.12140573163473543,-0.07197002623934691,-0.013760558444247709,-0.0005174664318056141,0.09221167141851616
12,-0.7145498718828661,1.2278587338861597,-0.3774348735434661,-2.326722511145571,-0.7253761128382902,-0.7892023651511402,0.04309593727511731,-0.24547027409902444,0.06585964701249551,0.14442763390316776,0.06687004953458808,0.020922150540061038,-0.23375300873884133,0.08345592921940782,-0.3780270887414629,-0.2228082769114724,-0.05838743152716539,-0.06546757610057018,-0.001125662476044572,0.020922150540061038
13,1.2770114577077458,0.33044903369033946,0.24675656140120064,-0.7568175252627025,-0.19156594341639321,0.5451949560946838,0.5760245568744935,-0.11905320899806637,-0.4111035403838059,-0.6642000159600102,0.38085373895110286,-0.29838493846877523,-0.04502908977536291,0.70092176352278,0.21644653976410072,-0.08988562491111393,-0.04282451825304131,0.07646916951150262,-0.0002269674748114345,-0.29838493846877523
14,-0.673334399077335,1.0474395268799235,0.2402572480927963,0.28745632206798755,0.2648684646601924,-0.7554072720979201,0.0705020884019311,0.055656900565463525,-0.5323065591827574,-0.6500354482283458,0.40067571823950837,-0.5368682214258159,-0.5490896120566282,0.48548308530990114,0.1890032534696584,-0.10583487864895727,-0.025514061306169584,-0.020909403382882084,-0.002798061071838336,-0.5368682214258159
15,-3.5699392231750124,-4.465238965800622,-2.2456492027883743,-0.5432170841632908,-0.8037576438290713,-1.8326958334566306,2.4414404471616518,2.529173516954383,0.503763161797973,0.061749948626124936,0.27667113514151337,0.01594648667685088,0.027132364259012415,-0.019964226501903316,0.09813261208669115,-0.19975208863156296,0.013284453007665615,-0.02013432027054302,0.0014584473115715137,0.01594648667685088
16,-0.8748002422069595,-2.972338455520673,2.8300818526882914,-0.7393867378728824,1.3925655430738044,1.3280455277881251,1.0565787064973986,-0.4081137524165947,0.008289461864470871,-0.27595909486913056,0.1581153267010761,0.45964853042887716,-0.3243865882140823,-0.014617207586602366,-0.14500708921303296,0.20763602241385454,-0.09401440218332159,-0.058484152374073145,-0.0014336576433171301,0.45964853042887716
17,-1.5855193335469469,0.6444031395944451,-5.638853376940956,-0.7421718717971146,5.656350604669539,2.1849355237146573,-0.28876726038231787,-0.43330271291202815,0.007391685063859397,0.09479583292753142,-0.043014552373078406,0.07055637932017729,0.021906888018532765,0.00814309721971778,-0.0011662626851817524,0.007255416275555582,-0.0005717268162660084,-9.465715338736288e-06,9.226912533765185e-08,0.07055637932017729
18,-3.806737769507272,1.2075266315574391,-0.6666395069791881,2.5009157995641687,-1.3698629286561548,0.41826142970489105,-0.39007391172462363,0.5546222898067682,0.007925745543328458,0.2529424646541275,-1.3449454259536926,0.05919736442635226,0.20554016868973596,0.2917948530958324,-0.18245507574985567,-0.07496749507884252,0.14294211550912075,0.037905207816989396,-0.0024525841167423743,0.05919736442635226
19,-0.7698399006376545,1.2927636505155833,0.1713442628553435,-2.864493837858156,-0.268904224155082,-1.239767751358053,-0.44159430678454764,-0.11626301941121067,0.2606085698326662,0.21693704777811063,-0.025026306777106332,0.3969949619396422,-0.07533038216289568,-0.18172720737990272,-0.04203057737621274,-0.11174692287738701,0.07484744523301039,0.005519457000822075,-0.00031940484404360483,0.3969949619396422
20,-1.4107295421826629,-0.1462054681692395,-0.5315832097571115,1.23031733048729,-0.8216527618405497,0.3995837492105168,-1.492451619750186,0.5576767777070141,0.23209100759714058,-1.2434290555104364,0.6916388889018381,-0.484365961084431,0.19654805870213474,-0.00511440815774758,-0.1500198740636526,0.1850136899792633,0.11571651328454224,-0.006184951387917464,0.0034262834694661266,-0.484365961084431
21,-0.3153915395539383,-1.3769050793018593,-1.3402595252418084,-1.2102816301121457,-2.8097292441020145,2.9074998243458534,-0.7947091198121651,0.19167472795789514,0.7408065554520223,0.8922134173574598,-0.03248241414895053,-0.032938941006577085,-0.42863228882496485,0.360127088044132,-0.2462892768203863,0.24862279430342452,0.07228303694575583,-0.01555886090616641,-0.00015319742857465015,-0.032938941006577085
22,0.8223834416380105,0.64343200490456,1.6324663420059653,0.7152374450047945,1.1670754632362654,-0.13859123446905075,-0.6851033788666662,0.5724156102805452,0.37436533650390474,0.8358566345378305,-0.2107733061971868,-0.3151364346591474,-0.0963415965324987,0.061034208375310095,0.012394553176039753,0.03314882028794532,0.11603176559360434,-0.054754649360304386,0.00249782352223653,-0.3151364346591474
23,3.9763695382825377,0.5137172407478341,-1.0930504273752757,1.6123330719336502,-0.012728182001033919,-1.6392002893100672,0.3553816454667306,0.03808937567074548,-0.4265511521021231,0.6083168457917153,0.27929966835882997,0.3942227886457152,0.2151901910770768,-0.1010774443571769,0.023668829052860784,-0.13690360386226078,0.07156188216040611,-0.020541278538866347,-0.0011919935923179893,0.3942227886457152
24,3.7920434917827355,-1.7081754909216709,-1.3748942606087,1.4811316820457177,-0.8932999918235293,0.4949410463053309,-0.2841669919720218,-0.7755228952944774,1.014063005149073,-2.391423363251047,-0.3761881612300244,-0.2739953249938409,0.1302686056705824,-0.1487385062775791,0.08550226489315343,-0.06920051331487938,0.06195796442339908,-0.05263610887946889,-0.0015070146755657293,-0.2739953249938409
25,-0.10053327166345082,1.2893790293984284,0.8102044823746752,-1.4585682280348622,-0.11942713825926277,0.47678480050851707,-0.002025657276284257,-0.22866795599131198,-0.7370231591762444,0.19278150281242007,0.47658012330243926,-0.1189234901303231,-0.13523092377446308,-0.2890624067433368,-0.07591962035856155,-0.10403558440587542,0.03023335217243786,0.02541888422249947,0.0007944339871277469,-0.1189234901303231
26,0.5719862712503527,0.8175189841758606,-1.2815993912210135,-4.166835237506454,-0.9374400690280194,-2.366017728041431,0.3106153076749111,-0.5730495519403994,1.083480905647729,-0.7600010099823363,-0.4620742107845054,0.3286287963196314,0.13864038704687878,0.15093319920369788,-0.043259539980398304,0.21376361730380897,-0.16300592738249767,0.05457982314255736,0.0010383077083129905,0.3286287963196314
27,-0.10903080589285011,-0.1105097931119902,1.4372915983143466,0.8455751404971118,0.9107895304016593,-0.430935110547999,-2.5599824599695555,1.0917710244070904,0.886863135017985,-0.4320951767265823,0.5827351090902173,0.9109401186086385,0.3268724913766495,0.20081649464680235,-0.24200870261848806,-0.09200455286266854,-0.09644515604569276,-0.02563367187707735,0.0005776751557788044,0.9109401186086385
28,-2.2866829004552143,1.1734054657275133,-0.3106926220916044,0.9214602313932521,-1.343166012174196,1.1971297895737938,-0.3098162797606189,-0.1665088404726998,-0.9516370258598806,-0.42644748842575303,0.13984543798705595,0.22037717769298665,-0.5360621872217965,-0.13813185166353106,0.252121929265979,-0.09136033563952761,-0.08644621836502535,0.0682191178283994,0.0034544533413784855,0.22037717769298665
29,-2.9630709698433724,1.0725789054198076,-1.1291142182080642,1.46848246101796,-1.247794120923393,-0.7127637545077548,-0.7682075035733046,0.8929224020400478,-0.5266870447291244,0.25004152336358454,-0.01012457315128592,0.2168774896890798,0.3409144933037493,-0.02333759753799594,0.45993681649025814,0.2868641283567855,-0.15000391107388664,-0.02996390463668193,-0.0027166845598110253,0.2168774896890798
30,0.80920359481119,0.41479626987725665,0.7993133906550387,-3.362409403747125,0.3155714732418998,-0.5825897360917656,0.2267699605348173,0.23648036162938,-0.015069135115321234,-0.007788323287072889,0.18834275705434073,-0.030490410053332997,0.20192834417419903,-0.03781583301837409,0.10862666115955913,0.13664482903723507,0.3308631907566205,0.030080787442184755,-0.0014477013422036708,-0.030490410053332997
31,0.4971800642981359,0.08942545421042737,1.454273566096977,0.335948913569387,1.6521825724591732,-1.7736660388511611,-1.3120091042242776,0.43564675788991153,-1.0954807411301635,0.16121232781978162,0.9463632898376778,-0.07538840524985349,0.05393497863238458,0.07710380483243008,0.017056188420570145,0.12071504820638808,0.04207859745960973,0.03649793707388008,-0.001066666013174005,-0.07538840524985349
32,-2.530894617203568,-0.27467243481407333,1.8865942446666921,1.2496421378949873,1.208223329373799,-1.4208578282399509,-0.0963086889753584,-1.9309326700056608,1.4562782159539591,0.507077398709533,-1.3367221518613814,-0.030197508998696422,0.08217659438939066,0.282069800817803,0.10068413506229648,-0.06604198655938627,0.011635400772788957,0.02176802838040293,0.001451712515366329,-0.030197508998696422
33,-0.4804229924109545,2.1478552589718696,0.23312377984029636,-1.3470823956533422,-0.32986234726241276,-0.3479958414586198,0.40998560705251186,-0.5246502707149927,-0.3901818688565533,0.003345506799973061,-0.06443050477301951,-0.8067011911988348,0.8218809600044218,-0.16099759344840886,-0.00969543934846766,-0.010183214089622703,-0.10551722680811909,-0.05344451531977332,0.001093891860113715,-0.8067011911988348
34,1.8371737032314541,-3.7418307659035066,-0.38530525963863854,0.13453586961029537,-0.01601356114734096,-0.43207680916404684,-2.472557960454456,0.3337539117751241,0.7460113107745873,0.9656936519115171,-0.06401939866806645,-0.7428409837867294,-0.023153419917702655,-0.5009642999272169,-0.11877160720283328,-0.08141467281279019,-0.14224698682636738,0.09332812245626176,-0.0017577704099195645,-0.7428409837867294
